date,to_type,sport,store,turnover,quantity,nb_transaction
5/17/2019 0:00,offline,CROSSTRAIN,1618,12908.24,288.09,148.59
5/17/2019 0:00,offline,FOOTBALL,1614,3173.37,132.94,117.19
5/17/2019 0:00,offline,GOLF,1618,771.8,49.27,54.73
5/17/2019 0:00,offline,Others,1618,1039.3,33.92,49.25
5/17/2019 0:00,offline,BASKETBALL,1614,4047.67,147.46,134.84
5/17/2019 0:00,offline,HIKING/TREKKING,1614,34676.05,529.34,373.19
5/17/2019 0:00,online,CROSSTRAIN,191,3454.11,49.67,83.62
5/17/2019 0:00,offline,UNKNOWN,1614,0,49.04,4.02
5/17/2019 0:00,offline,YOGA,1618,6648.61,137.73,98.45
5/17/2019 0:00,offline,RUGBY,1618,337.53,69.06,55.4
5/17/2019 0:00,offline,SQUASH,1614,1227.76,100.77,71.96
5/17/2019 0:00,online,HIKING/TREKKING,191,587.73,63.56,45.08
5/17/2019 0:00,offline,TRAIL,1618,9890.99,151.59,98.02
5/17/2019 0:00,offline,TENNIS,1618,11999.97,320.22,190.45
5/17/2019 0:00,offline,TABLE_TENNIS,1614,206.61,105.51,7.8
5/17/2019 0:00,offline,FITNESS,1614,5252.6,155.57,209.58
5/17/2019 0:00,offline,CLIMBING,1618,689.8,103.98,63.96
5/17/2019 0:00,offline,JOG/RUN,1614,16153.34,439.07,297.7
5/17/2019 0:00,offline,UNKNOWN,1618,0,11.45,1.54
5/17/2019 0:00,offline,SKI,1618,742.25,69.04,10.4
5/17/2019 0:00,offline,CYCLING,1614,222.03,103.03,101.87
5/17/2019 0:00,online,SQUASH,191,228.08,10.01,35.04
5/17/2019 0:00,online,TRIATHLON,191,422.77,45.23,101.63
5/17/2019 0:00,offline,PILATES,1618,12441.82,392.04,365.71
5/17/2019 0:00,online,Others,191,927.03,33.99,61.26
5/17/2019 0:00,online,SWIMMING,191,592.11,57.26,8.81
5/17/2019 0:00,online,SKATE/ROLLER,191,306.52,36.98,58.07
5/17/2019 0:00,offline,TENNIS,1614,7838.98,227.63,191.01
5/17/2019 0:00,online,PILATES,191,290.84,99.8,56.66
5/17/2019 0:00,offline,CROSSTRAIN,1614,7427.16,169.95,132.1
5/17/2019 0:00,offline,SWIMMING,1614,16260.94,413.92,212.48
5/17/2019 0:00,online,BOXING,191,86.26,29.41,43.89
5/17/2019 0:00,online,DIVING,191,170.22,34.44,7.79
5/17/2019 0:00,online,FITNESS,191,-284.74,79.74,46.05
5/17/2019 0:00,online,SURFING,191,298.2,63.69,43.74
5/17/2019 0:00,online,SKI,191,1075.1,32.42,34.22
5/17/2019 0:00,online,JOG/RUN,191,1145.99,94.69,98.2
5/17/2019 0:00,online,TRAIL,191,288.64,15.44,60.4
5/17/2019 0:00,online,BASKETBALL,191,-162.32,90.44,95.32
5/17/2019 0:00,offline,KAYAK/SUP,1614,3389.22,61.09,30.86
5/17/2019 0:00,offline,SAILING,1618,713.18,46.7,91.18
5/17/2019 0:00,online,TENNIS,191,519.45,9.12,85.12
5/17/2019 0:00,online,KAYAK/SUP,191,2294.41,94.38,22.34
5/18/2019 0:00,offline,CYCLING,1618,14469.18,275.32,272.32
5/18/2019 0:00,offline,FITNESS,1618,18207.75,448.99,676.56
5/18/2019 0:00,offline,TENNIS,1618,12912.76,368.62,266.45
5/18/2019 0:00,offline,HIKING/TREKKING,1614,48527.02,819.03,439.47
5/18/2019 0:00,offline,YOGA,1618,11828.55,210.54,165.38
5/18/2019 0:00,offline,TRIATHLON,1614,4593.68,188.15,213.26
5/18/2019 0:00,offline,CROSSTRAIN,1618,18016.05,375.61,219.41
5/18/2019 0:00,online,CYCLING,191,1859.05,51.1,41.9
5/18/2019 0:00,online,HIKING/TREKKING,191,7714.81,105.25,44.61
5/18/2019 0:00,offline,CYCLING,1614,204.7,80.97,62.69
5/18/2019 0:00,offline,TABLE_TENNIS,1618,1098.27,79.76,97.58
5/18/2019 0:00,offline,SWIMMING,1614,26586.18,575.44,342.42
5/18/2019 0:00,offline,CROSSTRAIN,1614,13115.85,248.72,126.86
5/18/2019 0:00,offline,FITNESS,1614,9901.51,221.55,366.75
5/18/2019 0:00,offline,JOG/RUN,1618,45474.44,1039.62,623.19
5/18/2019 0:00,offline,HIKING/TREKKING,1618,115874.73,1541.56,926.44
5/18/2019 0:00,offline,SURFING,1618,40653.72,642.98,448.52
5/18/2019 0:00,offline,BASKETBALL,1618,14214.14,296.68,192.62
5/18/2019 0:00,offline,DIVING,1618,12422.8,169.07,196.59
5/18/2019 0:00,offline,SKATE/ROLLER,1618,9243.49,136.29,113.6
5/18/2019 0:00,offline,TENNIS,1614,13011.97,305.33,197.28
5/18/2019 0:00,offline,PILATES,1618,25696.42,642.45,448.24
5/18/2019 0:00,offline,JOG/RUN,1614,24892.75,604.61,384.39
5/18/2019 0:00,online,SAILING,191,536.01,102.88,14.44
5/18/2019 0:00,online,KAYAK/SUP,191,10983.38,109.65,17.04
5/18/2019 0:00,online,SKATE/ROLLER,191,1168.47,30.62,78.07
5/18/2019 0:00,online,SWIMMING,191,1658.64,33.16,13.93
5/18/2019 0:00,offline,UNKNOWN,1618,0,12.04,2.11
5/18/2019 0:00,offline,SAILING,1618,776.63,24.63,63.35
5/18/2019 0:00,offline,KAYAK/SUP,1614,3483.37,117.45,97.92
5/18/2019 0:00,offline,TABLE_TENNIS,1614,539.11,134.12,87.07
5/18/2019 0:00,offline,SQUASH,1614,143.6,50.32,79.64
5/18/2019 0:00,offline,BADMINTON,1618,5446.61,87.93,96.24
5/18/2019 0:00,offline,SKI,1618,743.22,76.32,57.2
5/18/2019 0:00,offline,KAYAK/SUP,1618,7079.29,85.74,121.89
5/18/2019 0:00,offline,FOOTBALL,1618,7977.58,238,182.44
5/18/2019 0:00,online,JOG/RUN,191,1519.35,37.6,34.47
5/18/2019 0:00,offline,SURFING,1614,18920.77,320.1,260.32
5/18/2019 0:00,online,SKI,191,-1517.8,77.27,81.9
5/18/2019 0:00,offline,SKATE/ROLLER,1614,9534.28,86.37,120.02
5/18/2019 0:00,offline,FOOTBALL,1614,8082.68,189.27,103.4
5/18/2019 0:00,offline,UNKNOWN,1614,0,53.98,23.54
5/18/2019 0:00,online,CROSSTRAIN,191,4030.65,113.17,55.07
5/18/2019 0:00,offline,BASKETBALL,1614,9323.46,197.32,165.3
5/18/2019 0:00,offline,CLIMBING,1618,2090.29,119.62,88.66
5/18/2019 0:00,online,DIVING,191,362.69,63.26,90.18
5/18/2019 0:00,offline,SWIMMING,1618,57985.61,1033.6,623.83
5/18/2019 0:00,online,BASKETBALL,191,4744.16,55.81,32.31
5/18/2019 0:00,online,Others,191,425.82,93.73,102.07
5/18/2019 0:00,online,TRAIL,191,-125.54,36.87,5.93
5/18/2019 0:00,offline,YOGA,1614,5048.36,125.84,100.18
5/18/2019 0:00,offline,TRAIL,1618,13940.78,152.35,128.49
5/18/2019 0:00,online,GOLF,191,201.51,90.35,98.04
5/18/2019 0:00,offline,TRIATHLON,1618,7016.73,248.75,243.89
5/18/2019 0:00,online,TENNIS,191,1230.82,52.72,83.94
5/18/2019 0:00,offline,BADMINTON,1614,5311.32,80.71,81.13
5/18/2019 0:00,offline,TRAIL,1614,4909.07,102.91,52.48
5/18/2019 0:00,offline,PILATES,1614,7433.53,265.14,236.02
5/18/2019 0:00,offline,Others,1614,276.22,74.02,29.31
5/18/2019 0:00,offline,GOLF,1614,382.77,56.68,81.96
5/18/2019 0:00,offline,SQUASH,1618,1248.46,37.27,28
5/18/2019 0:00,offline,SAILING,1614,1132.85,32.63,71.7
5/18/2019 0:00,offline,RUGBY,1614,519.99,59.22,97.95
5/18/2019 0:00,online,YOGA,191,257.91,24.19,58.69
5/18/2019 0:00,offline,Others,1618,1074.35,62.31,31.81
5/18/2019 0:00,offline,BOXING,1618,1462.01,119.36,20.71
5/18/2019 0:00,online,FITNESS,191,3905.98,19.12,36.4
5/18/2019 0:00,online,BADMINTON,191,566.28,42.5,19.67
5/18/2019 0:00,online,SURFING,191,1337.01,47.25,83.56
5/18/2019 0:00,offline,GOLF,1618,1487.41,106.77,23.61
5/18/2019 0:00,online,PILATES,191,1180.39,116.42,40.44
5/18/2019 0:00,offline,DIVING,1614,6060.02,153.02,164.96
5/18/2019 0:00,online,FOOTBALL,191,2125.49,111.19,63.69
5/18/2019 0:00,offline,RUGBY,1618,1118.06,86.9,103.63
5/19/2019 0:00,offline,SURFING,1618,37516.85,567.94,345.12
5/19/2019 0:00,offline,TRIATHLON,1618,4890.62,245.17,177.78
5/19/2019 0:00,offline,BASKETBALL,1618,13113.98,306.24,262.57
5/19/2019 0:00,offline,TENNIS,1618,11636.24,411.02,274.63
5/19/2019 0:00,offline,SWIMMING,1614,27873.41,766.93,447.46
5/19/2019 0:00,offline,TRIATHLON,1614,4761.82,209.26,214.25
5/19/2019 0:00,offline,JOG/RUN,1618,38267.19,1069.66,537.74
5/19/2019 0:00,offline,TRAIL,1618,5710.4,85.87,131.13
5/19/2019 0:00,offline,SURFING,1614,20568.85,309.72,219.86
5/19/2019 0:00,offline,YOGA,1618,8196.05,234.47,135.99
5/19/2019 0:00,offline,FITNESS,1618,25548.11,483.36,704.26
5/19/2019 0:00,offline,BASKETBALL,1614,7041.64,196.12,160.85
5/19/2019 0:00,offline,SKATE/ROLLER,1618,9436.49,124.39,71.36
5/19/2019 0:00,offline,YOGA,1614,7026.38,130.54,113.68
5/19/2019 0:00,offline,FOOTBALL,1618,10915.93,259.89,211.21
5/19/2019 0:00,offline,TRAIL,1614,4637.76,63.44,73.27
5/19/2019 0:00,offline,SQUASH,1618,-171.71,5.3,71.08
5/19/2019 0:00,offline,PILATES,1618,24438.72,554.22,453.22
5/19/2019 0:00,online,YOGA,191,397.54,23.43,68.57
5/19/2019 0:00,offline,HIKING/TREKKING,1618,77669.54,1350.64,786.68
5/19/2019 0:00,offline,SKATE/ROLLER,1614,6375.16,84.47,109.29
5/19/2019 0:00,offline,DIVING,1614,7489.51,200.26,113.6
5/19/2019 0:00,offline,BOXING,1618,1714.14,123.11,34.6
5/19/2019 0:00,offline,SWIMMING,1618,38747.47,992.36,551.71
5/19/2019 0:00,offline,SKI,1618,464.96,43.19,68.56
5/19/2019 0:00,offline,FOOTBALL,1614,5254.57,152.62,164.54
5/19/2019 0:00,offline,DIVING,1618,11079.43,250.29,136.29
5/19/2019 0:00,offline,PILATES,1614,7883.14,280.07,201.29
5/19/2019 0:00,offline,BADMINTON,1614,2470.14,86.94,64.41
5/19/2019 0:00,offline,JOG/RUN,1614,23787.84,626.41,317.23
5/19/2019 0:00,offline,KAYAK/SUP,1618,6118.98,57.42,61.08
5/19/2019 0:00,offline,RUGBY,1618,429.8,49.69,89.86
5/19/2019 0:00,offline,GOLF,1618,1471.99,106.86,63.68
5/19/2019 0:00,online,HIKING/TREKKING,191,4893.24,124.53,67.51
5/19/2019 0:00,online,CYCLING,191,2649.94,79.24,92.85
5/19/2019 0:00,online,BASKETBALL,191,422.58,114.79,45.7
5/19/2019 0:00,offline,Others,1618,1353.22,90.72,18.68
5/19/2019 0:00,offline,HIKING/TREKKING,1614,45290.97,853.03,560.88
5/19/2019 0:00,online,Others,191,595.44,55.1,71.38
5/19/2019 0:00,online,GOLF,191,82.02,55.8,71.58
5/19/2019 0:00,offline,SQUASH,1614,967.96,89.17,21.29
5/19/2019 0:00,offline,CLIMBING,1618,2134.87,38.31,48.46
5/19/2019 0:00,offline,TENNIS,1614,11909.08,381.46,211.31
5/19/2019 0:00,offline,KAYAK/SUP,1614,3751.19,58.27,59.73
5/19/2019 0:00,offline,GOLF,1614,335.6,31.6,52.9
5/19/2019 0:00,offline,RUGBY,1614,899.66,103.49,45.31
5/19/2019 0:00,offline,Others,1614,146.52,60.03,48.09
5/19/2019 0:00,online,DIVING,191,339.82,48.27,94.02
5/19/2019 0:00,online,VOLLEYBALL,191,70.11,77.66,69.15
5/19/2019 0:00,offline,UNKNOWN,1618,0,3.75,70.58
5/19/2019 0:00,offline,CYCLING,1618,19947.26,290.62,188.12
5/19/2019 0:00,online,CROSSTRAIN,191,4297.89,88.46,54.02
5/19/2019 0:00,online,SURFING,191,2146.54,63.13,84.86
5/19/2019 0:00,offline,CROSSTRAIN,1614,9987.57,210.75,138.23
5/19/2019 0:00,online,SQUASH,191,622.15,81.78,87.24
5/19/2019 0:00,online,RUGBY,191,67.41,55.1,80.85
5/19/2019 0:00,offline,CYCLING,1614,316.14,29.07,42.11
5/19/2019 0:00,online,SKI,191,400.74,18.39,57.54
5/19/2019 0:00,offline,SAILING,1614,686.77,69.75,34.4
5/19/2019 0:00,online,SKATE/ROLLER,191,-139.46,37.68,101.08
5/19/2019 0:00,offline,CROSSTRAIN,1618,14590.17,280.93,194.08
5/19/2019 0:00,online,FITNESS,191,2270.19,38.76,90.57
5/19/2019 0:00,online,TABLE_TENNIS,191,9.46,96.78,62.17
5/19/2019 0:00,online,TRAIL,191,89.97,66.7,83.03
5/19/2019 0:00,online,JOG/RUN,191,1221.94,31.96,92.83
5/19/2019 0:00,online,TENNIS,191,486.1,62.28,38.01
5/19/2019 0:00,offline,FITNESS,1614,7999.39,245.69,372.26
5/19/2019 0:00,online,CLIMBING,191,132.28,81.64,6.53
5/19/2019 0:00,online,PILATES,191,1462.62,33.29,57.94
5/19/2019 0:00,online,KAYAK/SUP,191,785.91,33.52,56.02
5/19/2019 0:00,online,FOOTBALL,191,591.33,79.71,7.37
5/19/2019 0:00,online,SWIMMING,191,752.99,75.86,93.32
5/19/2019 0:00,online,TRIATHLON,191,68.58,22.79,40.78
5/19/2019 0:00,offline,TABLE_TENNIS,1618,623.48,89.75,22.05
5/19/2019 0:00,offline,SKI,1614,-598.01,63.58,57.18
5/19/2019 0:00,offline,TABLE_TENNIS,1614,191.82,87.87,102.41
5/19/2019 0:00,online,BADMINTON,191,699.58,82.14,25.85
5/19/2019 0:00,offline,BADMINTON,1618,7073.44,163.73,99.39
5/19/2019 0:00,offline,SAILING,1618,806.14,15.68,49.82
5/20/2019 0:00,offline,HIKING/TREKKING,1618,67092.88,864.19,493.28
5/20/2019 0:00,offline,CYCLING,1618,5270.33,224.92,139.13
5/20/2019 0:00,offline,CROSSTRAIN,1618,16820.22,288.32,229.14
5/20/2019 0:00,offline,SQUASH,1614,199.48,40.6,76.39
5/20/2019 0:00,offline,Others,1618,1389.88,68.41,95.93
5/20/2019 0:00,offline,YOGA,1614,4016.79,106.34,143.9
5/20/2019 0:00,offline,TENNIS,1618,8384.29,215.87,158.09
5/20/2019 0:00,offline,KAYAK/SUP,1618,3251.9,39.75,118.08
5/20/2019 0:00,offline,FITNESS,1614,6243.57,118.26,200.16
5/20/2019 0:00,offline,PILATES,1618,13209.21,377.56,231.5
5/20/2019 0:00,offline,JOG/RUN,1614,10538.91,373.42,180.8
5/20/2019 0:00,offline,SWIMMING,1618,25408.97,565.11,411.84
5/20/2019 0:00,offline,RUGBY,1614,164.82,98.62,36.16
5/20/2019 0:00,offline,BADMINTON,1618,3802.53,53.71,94.96
5/20/2019 0:00,offline,CLIMBING,1618,2440.75,87.19,39.17
5/20/2019 0:00,offline,JOG/RUN,1618,25704.42,676.04,351.63
5/20/2019 0:00,online,PILATES,191,235.75,50.67,69.23
5/20/2019 0:00,online,SAILING,191,588.57,84.17,47.69
5/20/2019 0:00,offline,BASKETBALL,1614,2979.8,79.61,108.93
5/20/2019 0:00,offline,CROSSTRAIN,1614,5999.99,193.05,147.54
5/20/2019 0:00,offline,CYCLING,1614,39.17,100.74,56.13
5/20/2019 0:00,online,FOOTBALL,191,2114.16,87.98,90.65
5/20/2019 0:00,online,FITNESS,191,1262.69,82.65,73.49
5/20/2019 0:00,offline,TRIATHLON,1614,1928.41,140.64,89.67
5/20/2019 0:00,offline,TRAIL,1614,1222.94,104.04,30.74
5/20/2019 0:00,offline,SAILING,1618,639.45,43.47,90.9
5/20/2019 0:00,offline,PILATES,1614,2724.41,122.5,142.9
5/20/2019 0:00,offline,TENNIS,1614,5438.21,159.59,162.14
5/20/2019 0:00,offline,TABLE_TENNIS,1614,70.94,84.56,101.98
5/20/2019 0:00,offline,SURFING,1614,7184.96,177.52,132.13
5/20/2019 0:00,offline,SKI,1614,-289.07,17.3,26.63
5/20/2019 0:00,offline,SURFING,1618,15171.44,251.38,173.21
5/20/2019 0:00,offline,TABLE_TENNIS,1618,382.69,76.68,101.74
5/20/2019 0:00,online,BASKETBALL,191,149.94,28.86,28.31
5/20/2019 0:00,offline,GOLF,1618,1231.58,51.27,68.69
5/20/2019 0:00,offline,KAYAK/SUP,1614,1387.57,59.35,67.26
5/20/2019 0:00,offline,FITNESS,1618,15624.43,295.68,426.45
5/20/2019 0:00,online,TENNIS,191,778.3,39.99,35.59
5/20/2019 0:00,offline,HIKING/TREKKING,1614,17313.53,371.83,291.97
5/20/2019 0:00,offline,SKATE/ROLLER,1614,624.37,38.35,41.02
5/20/2019 0:00,online,TRAIL,191,264.35,39.75,74.06
5/20/2019 0:00,offline,FOOTBALL,1614,3233.03,78.39,69.62
5/20/2019 0:00,offline,SKI,1618,263.37,34.92,63.47
5/20/2019 0:00,offline,BASKETBALL,1618,6302.92,144.13,98.12
5/20/2019 0:00,online,BOXING,191,42.89,86.55,3.48
5/20/2019 0:00,offline,BADMINTON,1614,1986.15,98.13,44.32
5/20/2019 0:00,offline,SAILING,1614,647.13,30.12,41.63
5/20/2019 0:00,online,SWIMMING,191,872.53,113.46,82.84
5/20/2019 0:00,offline,TRIATHLON,1618,2872.44,196.03,95.61
5/20/2019 0:00,online,SKATE/ROLLER,191,1852.82,102.59,100.53
5/20/2019 0:00,offline,GOLF,1614,1191.17,19.87,102.53
5/20/2019 0:00,online,JOG/RUN,191,1373.85,44.76,29.31
5/20/2019 0:00,online,SURFING,191,553.9,38.24,17.48
5/20/2019 0:00,online,DIVING,191,169.72,9.35,52.28
5/20/2019 0:00,offline,SWIMMING,1614,13171,306.27,224.36
5/20/2019 0:00,online,VOLLEYBALL,191,63.91,19.56,100.52
5/20/2019 0:00,offline,BOXING,1618,1240.06,67.28,53.41
5/20/2019 0:00,online,BADMINTON,191,69.86,10.79,75.02
5/20/2019 0:00,offline,SKATE/ROLLER,1618,3255.44,32.66,87.3
5/20/2019 0:00,online,YOGA,191,170.29,85.5,15.59
5/20/2019 0:00,offline,Others,1614,69.15,66.71,85.99
5/20/2019 0:00,online,Others,191,129.92,55.8,25.05
5/20/2019 0:00,online,HIKING/TREKKING,191,3766.51,136.85,86.89
5/20/2019 0:00,online,KAYAK/SUP,191,2112.67,92.57,10.26
5/20/2019 0:00,online,GOLF,191,46.75,41.68,75.21
5/20/2019 0:00,offline,DIVING,1618,7130.49,146.06,147.63
5/20/2019 0:00,offline,FOOTBALL,1618,3585.73,77.09,60.48
5/20/2019 0:00,offline,YOGA,1618,4385.79,150.7,94.73
5/20/2019 0:00,offline,TRAIL,1618,4774.19,55.18,121.61
5/20/2019 0:00,offline,DIVING,1614,4496.38,104.64,50.24
5/20/2019 0:00,online,CROSSTRAIN,191,5425.29,103.72,25.19
5/20/2019 0:00,offline,RUGBY,1618,369.13,36.85,28.41
5/20/2019 0:00,offline,SQUASH,1618,73.61,88.57,56.23
5/20/2019 0:00,online,CYCLING,191,6792.56,31.41,72.6
5/20/2019 0:00,online,SKI,191,1742.72,11.76,51.62
5/21/2019 0:00,offline,YOGA,1614,3211.15,130.86,109.74
5/21/2019 0:00,offline,BASKETBALL,1614,3164.12,99.71,100.61
5/21/2019 0:00,offline,HIKING/TREKKING,1614,26820.91,409.05,346.23
5/21/2019 0:00,offline,TRAIL,1618,6189.78,123.94,58.39
5/21/2019 0:00,offline,FOOTBALL,1618,7123.17,166.72,158.32
5/21/2019 0:00,offline,SQUASH,1618,229.38,94.46,68.38
5/21/2019 0:00,offline,TENNIS,1618,8225.08,280.06,138.93
5/21/2019 0:00,offline,KAYAK/SUP,1614,1070.59,94.25,69.07
5/21/2019 0:00,offline,RUGBY,1614,228.44,20.8,39.15
5/21/2019 0:00,offline,RUGBY,1618,430.25,29.38,33.73
5/21/2019 0:00,offline,CLIMBING,1618,1585.82,36.89,89.17
5/21/2019 0:00,offline,SQUASH,1614,-382.23,16.86,86.62
5/21/2019 0:00,online,SKI,191,378.89,81.47,81.19
5/21/2019 0:00,offline,HIKING/TREKKING,1618,55893.44,829.75,502.53
5/21/2019 0:00,offline,KAYAK/SUP,1618,2508.38,49.32,79.95
5/21/2019 0:00,offline,BASKETBALL,1618,7392.87,167.3,125.2
5/21/2019 0:00,offline,UNKNOWN,1618,0,92.67,30.59
5/21/2019 0:00,offline,DIVING,1618,5490.31,119.21,84.21
5/21/2019 0:00,offline,CYCLING,1618,7273.07,236.54,190.45
5/21/2019 0:00,online,JOG/RUN,191,417.05,12.25,92.96
5/21/2019 0:00,online,CROSSTRAIN,191,8941.06,69.94,104.7
5/21/2019 0:00,offline,SAILING,1614,530.75,92.95,64.85
5/21/2019 0:00,offline,DIVING,1614,5402.55,135.91,139.74
5/21/2019 0:00,offline,BADMINTON,1618,2081.84,94.35,121.34
5/21/2019 0:00,offline,SURFING,1614,9307.25,194.06,141.15
5/21/2019 0:00,offline,TENNIS,1614,8809.82,252.47,164.74
5/21/2019 0:00,offline,CYCLING,1614,263.51,95.3,90.56
5/21/2019 0:00,offline,FITNESS,1618,10618.58,244.5,428.29
5/21/2019 0:00,offline,CROSSTRAIN,1618,12303.4,230.25,155.06
5/21/2019 0:00,offline,FITNESS,1614,7065.1,188.53,219.48
5/21/2019 0:00,offline,CROSSTRAIN,1614,6969.4,207.57,123.52
5/21/2019 0:00,offline,TRIATHLON,1614,1821.13,130.06,86.12
5/21/2019 0:00,offline,SKI,1618,794.86,52.58,43.35
5/21/2019 0:00,offline,YOGA,1618,5602.31,169.19,109.51
5/21/2019 0:00,offline,TABLE_TENNIS,1614,151.09,99.1,13.31
5/21/2019 0:00,offline,FOOTBALL,1614,5652.15,119.33,95.02
5/21/2019 0:00,online,VOLLEYBALL,191,107.75,46.72,32.27
5/21/2019 0:00,offline,JOG/RUN,1618,30408.83,582.38,311.65
5/21/2019 0:00,online,SWIMMING,191,2051.38,103.12,102.02
5/21/2019 0:00,offline,PILATES,1614,2806.57,191.99,81.41
5/21/2019 0:00,offline,SWIMMING,1614,13014.3,303.82,267.43
5/21/2019 0:00,online,SKATE/ROLLER,191,1145.24,46.12,55.2
5/21/2019 0:00,online,FITNESS,191,37.02,75.76,88.15
5/21/2019 0:00,offline,Others,1614,68.2,67.92,65.16
5/21/2019 0:00,offline,TABLE_TENNIS,1618,615.54,96.59,36.56
5/21/2019 0:00,offline,SWIMMING,1618,25929.83,509.69,318.36
5/21/2019 0:00,online,TRIATHLON,191,27.31,79.07,16.79
5/21/2019 0:00,offline,Others,1618,389.43,9.38,58.52
5/21/2019 0:00,online,CYCLING,191,828.65,37.12,44.06
5/21/2019 0:00,offline,TRAIL,1614,1983.6,37.34,19.15
5/21/2019 0:00,offline,SAILING,1618,276.83,110.95,96.97
5/21/2019 0:00,online,TENNIS,191,2164.65,110.13,92.59
5/21/2019 0:00,offline,GOLF,1614,593.94,91.93,70.89
5/21/2019 0:00,offline,BOXING,1618,1760.68,46.86,110.22
5/21/2019 0:00,online,PILATES,191,75.81,31.58,83.06
5/21/2019 0:00,online,SURFING,191,741.65,86.42,34.69
5/21/2019 0:00,online,KAYAK/SUP,191,-220.27,8.36,19.58
5/21/2019 0:00,offline,GOLF,1618,392.3,73.69,13.97
5/21/2019 0:00,offline,TRIATHLON,1618,3366.98,132.37,91.27
5/21/2019 0:00,online,RUGBY,191,45.22,99.01,82.41
5/21/2019 0:00,offline,JOG/RUN,1614,14990.95,334.51,261.48
5/21/2019 0:00,offline,PILATES,1618,13594.78,393.9,223.2
5/21/2019 0:00,online,DIVING,191,31.85,35.33,50.74
5/21/2019 0:00,online,TRAIL,191,169.57,38.62,87.47
5/21/2019 0:00,online,FOOTBALL,191,622.43,41.22,17.86
5/21/2019 0:00,offline,SURFING,1618,12754.24,320.67,219.69
5/21/2019 0:00,offline,SKATE/ROLLER,1614,594.18,40.69,18.06
5/21/2019 0:00,online,BASKETBALL,191,20.61,40.91,5.61
5/21/2019 0:00,online,Others,191,890.51,71.57,42.84
5/21/2019 0:00,online,HIKING/TREKKING,191,377.99,85.66,78.69
5/21/2019 0:00,online,BOXING,191,32.64,91.62,57.62
5/21/2019 0:00,offline,SKATE/ROLLER,1618,1869.79,96.54,92.45
5/21/2019 0:00,online,GOLF,191,358.69,77.64,42.21
5/21/2019 0:00,offline,BADMINTON,1614,2644.75,94.92,96.31
5/21/2019 0:00,online,YOGA,191,523.03,81.67,29.85
5/22/2019 0:00,offline,HIKING/TREKKING,1618,52814.22,910.81,453.13
5/22/2019 0:00,offline,CYCLING,1618,8652.17,187.93,155.19
5/22/2019 0:00,offline,CLIMBING,1618,2070.93,46.37,27.46
5/22/2019 0:00,offline,TABLE_TENNIS,1614,110.52,43.76,61.04
5/22/2019 0:00,offline,TRIATHLON,1618,3452.8,202.34,156.72
5/22/2019 0:00,offline,JOG/RUN,1614,12176.1,416.12,204.34
5/22/2019 0:00,offline,JOG/RUN,1618,26554.34,539.25,358.8
5/22/2019 0:00,offline,BASKETBALL,1614,5378.15,140.39,87.8
5/22/2019 0:00,offline,SKATE/ROLLER,1614,1256.66,89.33,48.31
5/22/2019 0:00,offline,TENNIS,1614,5864.89,206.5,192.46
5/22/2019 0:00,offline,CYCLING,1614,-443.06,54.45,8.26
5/22/2019 0:00,offline,SWIMMING,1618,22267.8,598.19,346.38
5/22/2019 0:00,offline,DIVING,1618,4514.41,111.09,106.02
5/22/2019 0:00,offline,SURFING,1618,17012.67,250.11,159.6
5/22/2019 0:00,offline,TRAIL,1618,6667.55,114.94,72.48
5/22/2019 0:00,online,SURFING,191,288,73.76,23.62
5/22/2019 0:00,offline,BASKETBALL,1618,6811.41,139.25,163.14
5/22/2019 0:00,online,KAYAK/SUP,191,170.39,81.71,68.36
5/22/2019 0:00,offline,CROSSTRAIN,1614,8781.25,188.12,140.81
5/22/2019 0:00,offline,SAILING,1614,181.53,50.85,86.99
5/22/2019 0:00,offline,CROSSTRAIN,1618,11907.27,279.43,251.16
5/22/2019 0:00,online,BASKETBALL,191,34.59,14.41,1.55
5/22/2019 0:00,offline,KAYAK/SUP,1614,1669.27,96.17,40.34
5/22/2019 0:00,online,SKATE/ROLLER,191,792.23,47.32,10.96
5/22/2019 0:00,offline,PILATES,1618,13032.79,314.36,282.71
5/22/2019 0:00,online,JOG/RUN,191,-304.26,41.21,69.79
5/22/2019 0:00,offline,HIKING/TREKKING,1614,22934.15,448.13,243.8
5/22/2019 0:00,offline,BADMINTON,1614,1135.69,99.28,79.68
5/22/2019 0:00,offline,FOOTBALL,1618,5382.03,135.5,66.31
5/22/2019 0:00,offline,FITNESS,1614,6857.5,186.21,261.72
5/22/2019 0:00,offline,SAILING,1618,971.56,81.88,64.24
5/22/2019 0:00,offline,TRIATHLON,1614,951.37,119.82,75.85
5/22/2019 0:00,offline,SURFING,1614,8127.19,218.32,162.22
5/22/2019 0:00,offline,TENNIS,1618,6186.59,229.65,113.36
5/22/2019 0:00,offline,TABLE_TENNIS,1618,201.34,20.01,32.03
5/22/2019 0:00,offline,SKI,1618,850.27,77.94,91.59
5/22/2019 0:00,offline,SWIMMING,1614,11172.65,355.16,239.85
5/22/2019 0:00,offline,SKATE/ROLLER,1618,2266.37,46.1,77.73
5/22/2019 0:00,offline,SKI,1614,-14.99,96.27,64.73
5/22/2019 0:00,offline,BADMINTON,1618,3442.61,46.95,118.46
5/22/2019 0:00,offline,PILATES,1614,3905.63,161.96,142.06
5/22/2019 0:00,online,PILATES,191,561.73,39.13,13.38
